fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 386 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 64%    248 of    386 study items found in association
100%    386 of    386 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     697 GO terms are associated with    248 of    386 study items
      85 GO terms found significant (< 0.05=alpha) ( 85 enriched +   0 purified): local bonferroni
      87 GO terms found significant (< 0.05=alpha) ( 87 enriched +   0 purified): local sidak
      86 GO terms found significant (< 0.05=alpha) ( 86 enriched +   0 purified): local holm
     144 GO terms found significant (< 0.05=alpha) (144 enriched +   0 purified): statsmodels fdr_bh
    301 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-28)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
..GO:1901363	MF	e	heterocyclic compound binding 	108/386	24684/269428	2.47e-26	2	108	1.59e-22	1.55e-22	1.59e-22	2.27e-23	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G122500, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1A02G445500, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G374900, TraesCS1B02G456700, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G322500, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G568600, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G481000, TraesCS3D02G104500, TraesCS3D02G438600, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G373100, TraesCS4A02G393500, TraesCS4A02G414800, TraesCS4A02G421900, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS4B02G297300, TraesCS4B02G382300, TraesCS4D02G296200, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G317600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G462500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G007300, TraesCS6B02G058300, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G137100, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G375700, TraesCS6D02G377900, TraesCS6D02G392700, TraesCS6D02G392900, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G263800, TraesCS7D02G354100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G002300, TraesCSU02G141500
..GO:0036094	MF	e	small molecule binding        	72/386	12957/269428	6.59e-23	2	72	4.23e-19	4.13e-19	4.23e-19	4.71e-20	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G122500, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G146000, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G104500, TraesCS3D02G415400, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G354100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
..GO:0097367	MF	e	carbohydrate derivative binding	66/386	11642/269428	1.92e-21	2	66	1.24e-17	1.2e-17	1.23e-17	1.24e-18	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G146000, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
...GO:1901265	MF	e	nucleoside phosphate binding  	68/386	12483/269428	3.62e-21	3	68	2.33e-17	2.27e-17	2.32e-17	1.94e-18	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G122500, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G146000, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
...GO:0000166	MF	e	nucleotide binding            	68/386	12483/269428	3.62e-21	4	68	2.33e-17	2.27e-17	2.32e-17	1.94e-18	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G122500, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G146000, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
...GO:0043168	MF	e	anion binding                 	68/386	12769/269428	1.2e-20	3	68	7.7e-17	7.5e-17	7.68e-17	5.92e-18	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G146000, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G104500, TraesCS3D02G415400, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G175300, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
...GO:0032553	MF	e	ribonucleotide binding        	64/386	11523/269428	2.39e-20	5	64	1.53e-16	1.49e-16	1.53e-16	1.02e-17	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G026600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G146000, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
.....GO:0032559	MF	e	adenyl ribonucleotide binding 	60/386	10743/269428	3.31e-19	7	60	2.13e-15	2.07e-15	2.12e-15	1.3e-16	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
.....GO:0030554	MF	e	adenyl nucleotide binding     	60/386	10752/269428	3.44e-19	6	60	2.21e-15	2.16e-15	2.21e-15	1.3e-16	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
....GO:0032555	MF	e	purine ribonucleotide binding 	61/386	11385/269428	1.15e-18	6	61	7.38e-15	7.19e-15	7.36e-15	3.88e-16	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
....GO:0017076	MF	e	purine nucleotide binding     	61/386	11398/269428	1.21e-18	5	61	7.79e-15	7.59e-15	7.76e-15	3.89e-16	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G036800, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G003900, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS4A02G393500, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G114200, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G567500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G036700, TraesCS7D02G040500, TraesCS7D02G161100, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
..GO:0008144	MF	e	drug binding                  	46/386	8914/269428	1.15e-13	2	46	7.37e-10	7.18e-10	7.34e-10	3.2e-11	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G033600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100, TraesCS7D02G354100
....GO:0046872	MF	e	metal ion binding             	45/386	8698/269428	1.99e-13	4	45	1.28e-09	1.25e-09	1.27e-09	5.11e-11	TraesCS1A02G088600, TraesCS1A02G122500, TraesCS1A02G445600, TraesCS1B02G107600, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS2A02G107600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G124800, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G162300, TraesCS2D02G568600, TraesCS2D02G570300, TraesCS2D02G571900, TraesCS3B02G282400, TraesCS3D02G104500, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4A02G308600, TraesCS4A02G414800, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G085400, TraesCS4B02G382300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS5A02G286100, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6D02G377900, TraesCS7A02G013400, TraesCS7A02G442500, TraesCSU02G007800
...GO:0043169	MF	e	cation binding                	45/386	8755/269428	2.49e-13	3	45	1.6e-09	1.56e-09	1.59e-09	6.14e-11	TraesCS1A02G088600, TraesCS1A02G122500, TraesCS1A02G445600, TraesCS1B02G107600, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS2A02G107600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G124800, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS2D02G162300, TraesCS2D02G568600, TraesCS2D02G570300, TraesCS2D02G571900, TraesCS3B02G282400, TraesCS3D02G104500, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4A02G308600, TraesCS4A02G414800, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G085400, TraesCS4B02G382300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500, TraesCS5A02G007900, TraesCS5A02G014400, TraesCS5A02G286100, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6D02G377900, TraesCS7A02G013400, TraesCS7A02G442500, TraesCSU02G007800
....GO:0004553	MF	e	hydrolase activity, hydrolyzing O-glycosyl compounds	19/386	1467/269428	9.62e-13	4	19	6.18e-09	6.03e-09	6.15e-09	1.99e-10	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G422900, TraesCS1B02G454200, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS2A02G105900, TraesCS3A02G480200, TraesCS3A02G481600, TraesCS3A02G483000, TraesCS3A02G483100, TraesCS3D02G260300, TraesCS3D02G475000, TraesCS3D02G475100, TraesCS3D02G478000, TraesCS4B02G356800, TraesCS5D02G408200, TraesCS7A02G427100
..GO:0048037	MF	e	cofactor binding              	31/386	4491/269428	1.2e-12	2	31	7.72e-09	7.53e-09	7.69e-09	2.41e-10	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G322500, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS3D02G104500, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4A02G331600, TraesCS4A02G393500, TraesCS4B02G382300, TraesCS5A02G317600, TraesCS5A02G455800, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G377900, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7B02G175300, TraesCS7D02G354100
......GO:0030145	MF	e	manganese ion binding         	11/386	303/269428	1.28e-12	6	11	8.25e-09	8.04e-09	8.2e-09	2.43e-10	TraesCS3B02G282400, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G085400, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500
...GO:0016798	MF	e	hydrolase activity, acting on glycosyl bonds	19/386	1630/269428	5.84e-12	3	19	3.75e-08	3.66e-08	3.73e-08	1.03e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G422900, TraesCS1B02G454200, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS2A02G105900, TraesCS3A02G480200, TraesCS3A02G481600, TraesCS3A02G483000, TraesCS3A02G483100, TraesCS3D02G260300, TraesCS3D02G475000, TraesCS3D02G475100, TraesCS3D02G478000, TraesCS4B02G356800, TraesCS5D02G408200, TraesCS7A02G427100
