GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0098796	CC	e	membrane protein complex      	5/229	1195/269428	0.00378	2	5	1	1	1	0.117	TraesCS1A02G326100, TraesCS2A02G247300, TraesCS5B02G516600, TraesCS6A02G009200, TraesCS7A02G108600
GO:0005960	CC	e	glycine cleavage complex      	1/229	6/269428	0.00509	4	1	1	1	1	0.146	TraesCS6B02G342400
GO:0019866	CC	e	organelle inner membrane      	2/229	152/269428	0.00759	3	2	1	1	1	0.2	TraesCS1D02G200000, TraesCS3B02G574300
GO:0098807	CC	e	chloroplast thylakoid membrane protein complex	1/229	9/269428	0.00762	6	1	1	1	1	0.2	TraesCS6A02G009200
GO:0005737	CC	e	cytoplasm                     	5/229	1594/269428	0.0122	3	5	1	1	1	0.283	TraesCS1A02G353800, TraesCS2A02G562400, TraesCS6B02G389200, TraesCS7D02G032700, TraesCSU02G115400
GO:0010598	CC	e	NAD(P)H dehydrogenase complex (plastoquinone)	1/229	15/269428	0.0127	3	1	1	1	1	0.289	TraesCS7A02G108600
GO:0005654	CC	e	nucleoplasm                   	1/229	38/269428	0.0318	5	1	1	1	1	0.551	TraesCS2A02G562400
GO:0009523	CC	e	photosystem II                	2/229	358/269428	0.0377	5	2	1	1	1	0.623	TraesCS1A02G326100, TraesCS5B02G516600
GO:1902494	CC	e	catalytic complex             	3/229	877/269428	0.0396	2	3	1	1	1	0.65	TraesCS2A02G247300, TraesCS5B02G516600, TraesCS6B02G342400
GO:0009505	CC	e	plant-type cell wall          	1/229	57/269428	0.0473	4	1	1	1	1	0.752	TraesCS3A02G204000
GO:0003674	MF	e	molecular_function            	132/229	62903/269428	9.61e-29	0	132	6.18e-25	6.02e-25	6.17e-25	3.09e-25	TraesCS1A02G030400, TraesCS1A02G036200, TraesCS1A02G086100, TraesCS1A02G152600, TraesCS1A02G200400, TraesCS1A02G277100, TraesCS1A02G353800, TraesCS1A02G406500, TraesCS1B02G170100, TraesCS1B02G367300, TraesCS1B02G367500, TraesCS1B02G367800, TraesCS1B02G436700, TraesCS1D02G042100, TraesCS1D02G096300, TraesCS1D02G200000, TraesCS1D02G312800, TraesCS2A02G004200, TraesCS2A02G009300, TraesCS2A02G094500, TraesCS2A02G192100, TraesCS2A02G247300, TraesCS2A02G324500, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G490900, TraesCS2A02G562400, TraesCS2A02G563100, TraesCS2B02G011400, TraesCS2B02G013000, TraesCS2B02G109700, TraesCS2B02G623400, TraesCS2D02G009100, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G035000, TraesCS2D02G079600, TraesCS2D02G139100, TraesCS2D02G525700, TraesCS2D02G571400, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3A02G303900, TraesCS3A02G386400, TraesCS3A02G434400, TraesCS3B02G018400, TraesCS3B02G024000, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3B02G530000, TraesCS3B02G574300, TraesCS3D02G004600, TraesCS3D02G008600, TraesCS3D02G010700, TraesCS3D02G018200, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS3D02G150500, TraesCS3D02G504400, TraesCS4A02G020900, TraesCS4A02G287900, TraesCS4A02G301600, TraesCS4A02G315700, TraesCS4A02G442500, TraesCS4B02G050200, TraesCS4B02G262900, TraesCS4B02G278200, TraesCS4B02G286300, TraesCS4D02G208300, TraesCS4D02G259000, TraesCS4D02G364400, TraesCS4D02G366200, TraesCS5A02G030900, TraesCS5A02G100600, TraesCS5A02G166100, TraesCS5A02G332300, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G102000, TraesCS5B02G232400, TraesCS5B02G366900, TraesCS5B02G507300, TraesCS5B02G530800, TraesCS5B02G531900, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G170700, TraesCS5D02G338200, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G001000, TraesCS6A02G009200, TraesCS6A02G013600, TraesCS6A02G015400, TraesCS6A02G015500, TraesCS6A02G047500, TraesCS6A02G063200, TraesCS6A02G418400, TraesCS6B02G022400, TraesCS6B02G045100, TraesCS6B02G063400, TraesCS6B02G113200, TraesCS6B02G148000, TraesCS6B02G189300, TraesCS6B02G197100, TraesCS6B02G278200, TraesCS6B02G389200, TraesCS6B02G404500, TraesCS6D02G060200, TraesCS6D02G229600, TraesCS6D02G350000, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G108600, TraesCS7A02G206400, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G047500, TraesCS7B02G190700, TraesCS7B02G416600, TraesCS7B02G475800, TraesCS7B02G479700, TraesCS7D02G032700, TraesCS7D02G130800, TraesCS7D02G155400, TraesCS7D02G419300, TraesCS7D02G548400, TraesCSU02G115400, TraesCSU02G207500
GO:0003824	MF	e	catalytic activity            	77/229	30469/269428	3.48e-19	1	77	2.24e-15	2.18e-15	2.23e-15	4.47e-16	TraesCS1A02G030400, TraesCS1A02G036200, TraesCS1A02G086100, TraesCS1A02G152600, TraesCS1A02G353800, TraesCS1B02G170100, TraesCS1B02G367500, TraesCS1B02G367800, TraesCS1D02G042100, TraesCS1D02G096300, TraesCS1D02G312800, TraesCS2A02G094500, TraesCS2A02G192100, TraesCS2A02G247300, TraesCS2A02G324500, TraesCS2A02G467900, TraesCS2A02G562400, TraesCS2B02G011400, TraesCS2B02G109700, TraesCS2D02G027600, TraesCS2D02G035000, TraesCS2D02G139100, TraesCS2D02G525700, TraesCS2D02G571400, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3B02G024000, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3B02G530000, TraesCS3B02G574300, TraesCS3D02G004600, TraesCS3D02G008600, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS3D02G150500, TraesCS4A02G020900, TraesCS4A02G301600, TraesCS4A02G442500, TraesCS4B02G050200, TraesCS4B02G278200, TraesCS4D02G259000, TraesCS4D02G366200, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5B02G507300, TraesCS5B02G530800, TraesCS5B02G535400, TraesCS6A02G009200, TraesCS6A02G015400, TraesCS6A02G015500, TraesCS6A02G047500, TraesCS6A02G063200, TraesCS6A02G418400, TraesCS6B02G022400, TraesCS6B02G063400, TraesCS6B02G113200, TraesCS6B02G189300, TraesCS6B02G197100, TraesCS6B02G278200, TraesCS6B02G389200, TraesCS6B02G404500, TraesCS6D02G229600, TraesCS6D02G350000, TraesCS7A02G108600, TraesCS7A02G523000, TraesCS7B02G047500, TraesCS7B02G190700, TraesCS7B02G475800, TraesCS7D02G155400, TraesCS7D02G419300, TraesCS7D02G548400, TraesCSU02G115400
GO:0005488	MF	e	binding                       	76/229	43977/269428	4.46e-10	1	76	2.86e-06	2.79e-06	2.85e-06	1.25e-07	TraesCS1A02G152600, TraesCS1A02G200400, TraesCS1B02G170100, TraesCS1B02G367300, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2A02G009300, TraesCS2A02G448400, TraesCS2A02G467900, TraesCS2A02G490900, TraesCS2B02G011400, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G079600, TraesCS2D02G139100, TraesCS2D02G525700, TraesCS2D02G571400, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3A02G303900, TraesCS3A02G386400, TraesCS3A02G434400, TraesCS3B02G018400, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS3D02G010700, TraesCS3D02G018200, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS3D02G504400, TraesCS4A02G020900, TraesCS4A02G315700, TraesCS4A02G442500, TraesCS4D02G208300, TraesCS4D02G259000, TraesCS4D02G364400, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G102000, TraesCS5B02G232400, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G531900, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G001000, TraesCS6A02G013600, TraesCS6A02G015400, TraesCS6A02G047500, TraesCS6A02G418400, TraesCS6B02G022400, TraesCS6B02G045100, TraesCS6B02G063400, TraesCS6B02G113200, TraesCS6B02G148000, TraesCS6B02G389200, TraesCS6B02G404500, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G108600, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCS7B02G479700, TraesCS7D02G032700, TraesCS7D02G155400, TraesCSU02G115400
GO:0043167	MF	e	ion binding                   	47/229	20635/269428	5.06e-10	2	47	3.25e-06	3.17e-06	3.24e-06	1.35e-07	TraesCS1A02G200400, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2A02G009300, TraesCS2A02G490900, TraesCS2B02G011400, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G139100, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS3D02G018200, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS4D02G259000, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G102000, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G170700, TraesCS5D02G550900, TraesCS6A02G001000, TraesCS6A02G013600, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G113200, TraesCS6B02G389200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCS7D02G155400, TraesCSU02G115400
GO:0046872	MF	e	metal ion binding             	27/229	8698/269428	9.07e-09	4	27	5.83e-05	5.68e-05	5.8e-05	2.33e-06	TraesCS1A02G200400, TraesCS1D02G096300, TraesCS2A02G009300, TraesCS2A02G490900, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G139100, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS3D02G018200, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5D02G170700, TraesCS6A02G001000, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G389200, TraesCS7D02G155400, TraesCSU02G115400
GO:0043169	MF	e	cation binding                	27/229	8755/269428	1.04e-08	3	27	6.67e-05	6.5e-05	6.64e-05	2.56e-06	TraesCS1A02G200400, TraesCS1D02G096300, TraesCS2A02G009300, TraesCS2A02G490900, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G139100, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS3D02G018200, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5D02G170700, TraesCS6A02G001000, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G389200, TraesCS7D02G155400, TraesCSU02G115400
GO:0046914	MF	e	transition metal ion binding  	16/229	4413/269428	1.58e-06	5	16	0.0101	0.00987	0.0101	0.000317	TraesCS2A02G009300, TraesCS2D02G010200, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS3D02G018200, TraesCS4A02G020900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5D02G170700, TraesCS6A02G001000, TraesCS6B02G389200, TraesCS7D02G155400, TraesCSU02G115400
GO:0016787	MF	e	hydrolase activity            	23/229	9126/269428	4.14e-06	2	23	0.0266	0.026	0.0265	0.00072	TraesCS1A02G086100, TraesCS1A02G152600, TraesCS1B02G170100, TraesCS1B02G367500, TraesCS1B02G367800, TraesCS1D02G312800, TraesCS2A02G192100, TraesCS2A02G562400, TraesCS2D02G525700, TraesCS2D02G571400, TraesCS3A02G204000, TraesCS3B02G039600, TraesCS3B02G530000, TraesCS3D02G008600, TraesCS3D02G022400, TraesCS4B02G278200, TraesCS5B02G530800, TraesCS6B02G278200, TraesCS6B02G389200, TraesCS6D02G229600, TraesCS6D02G350000, TraesCS7D02G419300, TraesCS7D02G548400
GO:0005215	MF	e	transporter activity          	13/229	3275/269428	5.9e-06	1	13	0.0379	0.037	0.0377	0.000925	TraesCS1A02G277100, TraesCS1D02G200000, TraesCS2B02G013000, TraesCS2D02G009100, TraesCS4A02G287900, TraesCS4B02G262900, TraesCS5A02G100600, TraesCS5A02G332300, TraesCS5D02G338200, TraesCS6D02G060200, TraesCS7A02G206400, TraesCS7D02G130800, TraesCSU02G207500
GO:0016740	MF	e	transferase activity          	27/229	12213/269428	6.47e-06	2	27	0.0416	0.0406	0.0413	0.000972	TraesCS1A02G030400, TraesCS1A02G353800, TraesCS1D02G042100, TraesCS2A02G094500, TraesCS2A02G324500, TraesCS2A02G467900, TraesCS2B02G011400, TraesCS2B02G109700, TraesCS2D02G035000, TraesCS3A02G001500, TraesCS3B02G024000, TraesCS3D02G022600, TraesCS4A02G301600, TraesCS4B02G050200, TraesCS4D02G259000, TraesCS4D02G366200, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6A02G015400, TraesCS6A02G015500, TraesCS6B02G022400, TraesCS6B02G113200, TraesCS7A02G523000, TraesCS7B02G190700, TraesCS7B02G475800, TraesCS7D02G419300
GO:0097159	MF	e	organic cyclic compound binding	42/229	24684/269428	1.54e-05	2	42	0.0988	0.0964	0.098	0.00163	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2A02G448400, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G434400, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS3D02G504400, TraesCS4A02G315700, TraesCS4D02G259000, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G531900, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6A02G047500, TraesCS6B02G045100, TraesCS6B02G063400, TraesCS6B02G113200, TraesCS6B02G404500, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCS7D02G032700, TraesCS7D02G155400, TraesCSU02G115400
GO:1901363	MF	e	heterocyclic compound binding 	42/229	24684/269428	1.54e-05	2	42	0.0988	0.0964	0.098	0.00163	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2A02G448400, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G434400, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS3D02G504400, TraesCS4A02G315700, TraesCS4D02G259000, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G531900, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6A02G047500, TraesCS6B02G045100, TraesCS6B02G063400, TraesCS6B02G113200, TraesCS6B02G404500, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCS7D02G032700, TraesCS7D02G155400, TraesCSU02G115400
GO:0022857	MF	e	transmembrane transporter activity	12/229	3066/269428	1.55e-05	2	12	0.0996	0.0971	0.0987	0.00163	TraesCS1A02G277100, TraesCS1D02G200000, TraesCS2B02G013000, TraesCS2D02G009100, TraesCS4A02G287900, TraesCS4B02G262900, TraesCS5A02G332300, TraesCS5D02G338200, TraesCS6D02G060200, TraesCS7A02G206400, TraesCS7D02G130800, TraesCSU02G207500
GO:0016491	MF	e	oxidoreductase activity       	18/229	6576/269428	1.65e-05	2	18	0.106	0.103	0.105	0.00168	TraesCS1D02G096300, TraesCS2A02G247300, TraesCS2D02G027600, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS6A02G009200, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G197100, TraesCS7A02G108600, TraesCS7B02G047500, TraesCS7D02G155400
GO:0008168	MF	e	methyltransferase activity    	7/229	1005/269428	2.87e-05	4	7	0.184	0.18	0.183	0.00275	TraesCS1A02G030400, TraesCS2A02G324500, TraesCS2A02G467900, TraesCS4A02G301600, TraesCS6A02G015400, TraesCS6B02G022400, TraesCS7B02G190700
GO:0016741	MF	e	transferase activity, transferring one-carbon groups	7/229	1044/269428	3.65e-05	3	7	0.234	0.228	0.232	0.00338	TraesCS1A02G030400, TraesCS2A02G324500, TraesCS2A02G467900, TraesCS4A02G301600, TraesCS6A02G015400, TraesCS6B02G022400, TraesCS7B02G190700
GO:0048037	MF	e	cofactor binding              	14/229	4491/269428	3.73e-05	2	14	0.24	0.234	0.237	0.00338	TraesCS1D02G096300, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS4A02G020900, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS5B02G102000, TraesCS6A02G047500, TraesCS6A02G418400, TraesCS6B02G063400, TraesCS7A02G108600, TraesCS7D02G155400
GO:0047216	MF	e	inositol 3-alpha-galactosyltransferase activity	2/229	14/269428	6.5e-05	7	2	0.418	0.407	0.413	0.00516	TraesCS2A02G094500, TraesCS2B02G109700
GO:0035250	MF	e	UDP-galactosyltransferase activity	2/229	14/269428	6.5e-05	6	2	0.418	0.407	0.413	0.00516	TraesCS2A02G094500, TraesCS2B02G109700
GO:0052689	MF	e	carboxylic ester hydrolase activity	4/229	284/269428	0.000112	4	4	0.719	0.701	0.709	0.0079	TraesCS1B02G367500, TraesCS1B02G367800, TraesCS3D02G022400, TraesCS6D02G229600
GO:0016788	MF	e	hydrolase activity, acting on ester bonds	9/229	2200/269428	0.00013	3	9	0.836	0.815	0.824	0.0088	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS1B02G367500, TraesCS1B02G367800, TraesCS2A02G192100, TraesCS3B02G039600, TraesCS3D02G022400, TraesCS6D02G229600, TraesCS6D02G350000
GO:0016853	MF	e	isomerase activity            	5/229	609/269428	0.000192	2	5	1	1	1	0.0122	TraesCS1A02G036200, TraesCS3D02G004600, TraesCS6A02G063200, TraesCS6B02G189300, TraesCS6B02G404500
GO:0033897	MF	e	ribonuclease T2 activity      	2/229	24/269428	0.000196	8	2	1	1	1	0.0122	TraesCS1A02G152600, TraesCS1B02G170100
GO:0003755	MF	e	peptidyl-prolyl cis-trans isomerase activity	3/229	147/269428	0.000287	4	3	1	1	1	0.0164	TraesCS3D02G004600, TraesCS6B02G189300, TraesCS6B02G404500
GO:0016892	MF	e	endoribonuclease activity, producing 3'-phosphomonoesters	2/229	29/269428	0.000288	7	2	1	1	1	0.0164	TraesCS1A02G152600, TraesCS1B02G170100
GO:0016859	MF	e	cis-trans isomerase activity  	3/229	153/269428	0.000323	3	3	1	1	1	0.0182	TraesCS3D02G004600, TraesCS6B02G189300, TraesCS6B02G404500
GO:0016894	MF	e	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	2/229	35/269428	0.00042	6	2	1	1	1	0.0218	TraesCS1A02G152600, TraesCS1B02G170100
GO:0097367	MF	e	carbohydrate derivative binding	22/229	11642/269428	0.000477	2	22	1	1	1	0.0245	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS2D02G571400, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0008970	MF	e	phospholipase A1 activity     	2/229	39/269428	0.000522	6	2	1	1	1	0.0258	TraesCS1B02G367500, TraesCS1B02G367800
GO:0003735	MF	e	structural constituent of ribosome	6/229	1209/269428	0.000648	2	6	1	1	1	0.0311	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G531900
GO:0004518	MF	e	nuclease activity             	4/229	465/269428	0.00072	4	4	1	1	1	0.0342	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS3B02G039600, TraesCS6D02G350000
GO:0002161	MF	e	aminoacyl-tRNA editing activity	2/229	46/269428	0.000726	5	2	1	1	1	0.0343	TraesCS3D02G022400, TraesCS6D02G229600
GO:0004519	MF	e	endonuclease activity         	3/229	208/269428	0.000788	5	3	1	1	1	0.0359	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS3B02G039600
GO:0043168	MF	e	anion binding                 	23/229	12769/269428	0.000807	3	23	1	1	1	0.0365	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0043531	MF	e	ADP binding                   	8/229	2275/269428	0.00082	8	8	1	1	1	0.0367	TraesCS2A02G004200, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7B02G002300, TraesCS7B02G416600
GO:0043864	MF	e	indoleacetamide hydrolase activity	1/229	1/269428	0.00085	5	1	1	1	1	0.0367	TraesCS2A02G562400
GO:0032555	MF	e	purine ribonucleotide binding 	21/229	11385/269428	0.000852	6	21	1	1	1	0.0367	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0017076	MF	e	purine nucleotide binding     	21/229	11398/269428	0.000863	5	21	1	1	1	0.037	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0036094	MF	e	small molecule binding        	23/229	12957/269428	0.000916	2	23	1	1	1	0.0387	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0005506	MF	e	iron ion binding              	7/229	1833/269428	0.00108	6	7	1	1	1	0.0453	TraesCS3A02G021900, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G007100, TraesCS7D02G155400
GO:0005198	MF	e	structural molecule activity  	6/229	1357/269428	0.00117	1	6	1	1	1	0.0486	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2A02G563100, TraesCS2B02G623400, TraesCS4B02G286300, TraesCS5B02G531900
GO:0140098	MF	e	catalytic activity, acting on RNA	5/229	910/269428	0.00117	2	5	1	1	1	0.0486	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS3D02G022400, TraesCS6D02G229600, TraesCSU02G115400
GO:1901265	MF	e	nucleoside phosphate binding  	22/229	12483/269428	0.00131	3	22	1	1	1	0.0535	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0000166	MF	e	nucleotide binding            	22/229	12483/269428	0.00131	4	22	1	1	1	0.0535	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0032553	MF	e	ribonucleotide binding        	21/229	11523/269428	0.00143	5	21	1	1	1	0.0576	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0020037	MF	e	heme binding                  	8/229	2500/269428	0.00149	4	8	1	1	1	0.0593	TraesCS1D02G096300, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS5B02G007100, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS7D02G155400
