GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0097159	MF	e	organic cyclic compound binding	51/180	24684/269428	1.6e-13	2	51	1.03e-09	1.01e-09	1.03e-09	7.93e-11	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G101400, TraesCS2A02G112300, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G056000, TraesCS3A02G305400, TraesCS3A02G339600, TraesCS3B02G039700, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G031600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS4D02G273200, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5A02G533500, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G048300, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:1901363	MF	e	heterocyclic compound binding 	51/180	24684/269428	1.6e-13	2	51	1.03e-09	1.01e-09	1.03e-09	7.93e-11	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G101400, TraesCS2A02G112300, TraesCS2D02G493600, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G056000, TraesCS3A02G305400, TraesCS3A02G339600, TraesCS3B02G039700, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G031600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G357200, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS4D02G273200, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G375000, TraesCS5A02G479300, TraesCS5A02G533500, TraesCS5B02G042800, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G048300, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0032553	MF	e	ribonucleotide binding        	34/180	11523/269428	3.35e-13	5	34	2.15e-09	2.1e-09	2.15e-09	1.54e-10	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0097367	MF	e	carbohydrate derivative binding	34/180	11642/269428	4.45e-13	2	34	2.86e-09	2.79e-09	2.86e-09	1.91e-10	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G026600, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G353200, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0005524	MF	e	ATP binding                   	29/180	8510/269428	7.32e-13	8	29	4.7e-09	4.58e-09	4.69e-09	2.8e-10	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	30/180	9152/269428	7.41e-13	4	30	4.76e-09	4.64e-09	4.75e-09	2.8e-10	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0032555	MF	e	purine ribonucleotide binding 	32/180	11385/269428	6.48e-12	6	32	4.17e-08	4.06e-08	4.15e-08	2.15e-09	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0017076	MF	e	purine nucleotide binding     	32/180	11398/269428	6.68e-12	5	32	4.29e-08	4.18e-08	4.28e-08	2.15e-09	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2A02G112300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0032559	MF	e	adenyl ribonucleotide binding 	31/180	10743/269428	7.52e-12	7	31	4.83e-08	4.71e-08	4.82e-08	2.24e-09	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0030554	MF	e	adenyl nucleotide binding     	31/180	10752/269428	7.68e-12	6	31	4.93e-08	4.81e-08	4.92e-08	2.24e-09	TraesCS1A02G433500, TraesCS1B02G233200, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3B02G306400, TraesCS3D02G022200, TraesCS3D02G356300, TraesCS3D02G438600, TraesCS4A02G130300, TraesCS4A02G187300, TraesCS4A02G447300, TraesCS4D02G134900, TraesCS5A02G003600, TraesCS5A02G217300, TraesCS5A02G321300, TraesCS5A02G479300, TraesCS5B02G042800, TraesCS5B02G428400, TraesCS5B02G492500, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6B02G367800, TraesCS6D02G375700, TraesCS7A02G039500, TraesCS7A02G118900, TraesCS7A02G442500, TraesCS7B02G333700, TraesCS7B02G446900, TraesCS7D02G114200
GO:0046872	MF	e	metal ion binding             	24/180	8698/269428	5.26e-09	4	24	3.38e-05	3.29e-05	3.37e-05	1.25e-06	TraesCS1B02G107600, TraesCS2D02G571900, TraesCS3D02G192800, TraesCS3D02G312000, TraesCS4A02G130300, TraesCS4A02G357200, TraesCS4D02G035200, TraesCS5A02G375000, TraesCS5B02G224900, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5D02G565100, TraesCS6A02G101800, TraesCS6A02G173700, TraesCS6B02G088900, TraesCS6B02G129800, TraesCS6B02G158300, TraesCS6D02G048300, TraesCS6D02G090200, TraesCS7A02G141000, TraesCS7A02G345500, TraesCS7A02G442500, TraesCS7A02G523800, TraesCSU02G118100
GO:0043169	MF	e	cation binding                	24/180	8755/269428	5.96e-09	3	24	3.83e-05	3.73e-05	3.81e-05	1.37e-06	TraesCS1B02G107600, TraesCS2D02G571900, TraesCS3D02G192800, TraesCS3D02G312000, TraesCS4A02G130300, TraesCS4A02G357200, TraesCS4D02G035200, TraesCS5A02G375000, TraesCS5B02G224900, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS5D02G565100, TraesCS6A02G101800, TraesCS6A02G173700, TraesCS6B02G088900, TraesCS6B02G129800, TraesCS6B02G158300, TraesCS6D02G048300, TraesCS6D02G090200, TraesCS7A02G141000, TraesCS7A02G345500, TraesCS7A02G442500, TraesCS7A02G523800, TraesCSU02G118100
GO:0050662	MF	e	coenzyme binding              	11/180	1621/269428	1.69e-08	3	11	0.000109	0.000106	0.000108	3.62e-06	TraesCS2A02G026600, TraesCS2D02G185400, TraesCS2D02G493600, TraesCS3A02G305400, TraesCS4A02G357200, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6B02G353200, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7D02G440000
GO:0016740	MF	e	transferase activity          	27/180	12213/269428	5.31e-08	2	27	0.000341	0.000333	0.00034	1.03e-05	TraesCS1A02G433500, TraesCS2D02G493600, TraesCS2D02G568200, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G124700, TraesCS3A02G305400, TraesCS3D02G192800, TraesCS3D02G438600, TraesCS3D02G493700, TraesCS4A02G187300, TraesCS4D02G263500, TraesCS5A02G065500, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS5B02G428400, TraesCS6A02G018000, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G128200, TraesCS6B02G152700, TraesCS6B02G432600, TraesCS6D02G310500, TraesCS6D02G375700, TraesCS7A02G347800, TraesCS7A02G427100, TraesCS7B02G333700
GO:0048037	MF	e	cofactor binding              	16/180	4491/269428	7.72e-08	2	16	0.000496	0.000483	0.000493	1.38e-05	TraesCS2A02G026600, TraesCS2D02G185400, TraesCS2D02G493600, TraesCS3A02G305400, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS5A02G375000, TraesCS5B02G376900, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6D02G048300, TraesCS7A02G442500, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G044200, TraesCS7D02G440000
GO:0005515	MF	e	protein binding               	30/180	16438/269428	5.49e-07	2	30	0.00353	0.00344	0.0035	7.85e-05	TraesCS1A02G186500, TraesCS1B02G290500, TraesCS2D02G571100, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G537600, TraesCS3B02G015000, TraesCS3B02G152200, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS4A02G104300, TraesCS4B02G059300, TraesCS4B02G382100, TraesCS4D02G035200, TraesCS4D02G200700, TraesCS5A02G253800, TraesCS5A02G533500, TraesCS5B02G142500, TraesCS5B02G252700, TraesCS5D02G546400, TraesCS6A02G101800, TraesCS6A02G385000, TraesCS6B02G129800, TraesCS6B02G152700, TraesCS6B02G164600, TraesCS6D02G090200, TraesCS7A02G442500, TraesCS7B02G446900, TraesCS7D02G006100, TraesCS7D02G030800
GO:0016491	MF	e	oxidoreductase activity       	18/180	6576/269428	5.5e-07	2	18	0.00353	0.00344	0.00351	7.85e-05	TraesCS2A02G026600, TraesCS3A02G035300, TraesCS4A02G357200, TraesCS4B02G311100, TraesCS4D02G035200, TraesCS5B02G224900, TraesCS5D02G233800, TraesCS5D02G540800, TraesCS5D02G565100, TraesCS6A02G173700, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6D02G048300, TraesCS7A02G141000, TraesCS7A02G246700, TraesCS7A02G523800, TraesCS7A02G536900, TraesCS7B02G044200
GO:0004587	MF	e	ornithine-oxo-acid transaminase activity	2/180	3/269428	1.33e-06	5	2	0.00855	0.00834	0.00849	0.000171	TraesCS5A02G375000, TraesCS5B02G376900
GO:0051082	MF	e	unfolded protein binding      	4/180	173/269428	6.36e-06	3	4	0.0408	0.0398	0.0405	0.000756	TraesCS6A02G101800, TraesCS6B02G129800, TraesCS6D02G090200, TraesCS7B02G446900
GO:0016787	MF	e	hydrolase activity            	19/180	9126/269428	1.35e-05	2	19	0.0871	0.0849	0.0863	0.0015	TraesCS1B02G107600, TraesCS1B02G233200, TraesCS1D02G141800, TraesCS2D02G573300, TraesCS3A02G040800, TraesCS3A02G283600, TraesCS3B02G039700, TraesCS3B02G306400, TraesCS3D02G312000, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4B02G062500, TraesCS5B02G042800, TraesCS5B02G394200, TraesCS7A02G040400, TraesCS7A02G118900, TraesCS7A02G427100, TraesCS7B02G013200, TraesCS7D02G114200
GO:0016874	MF	e	ligase activity               	5/180	519/269428	2.94e-05	2	5	0.189	0.184	0.187	0.00299	TraesCS1B02G233200, TraesCS1D02G141800, TraesCS3D02G022200, TraesCS5B02G042800, TraesCS7A02G442500
GO:0004823	MF	e	leucine-tRNA ligase activity  	2/180	14/269428	4.02e-05	5	2	0.258	0.252	0.255	0.00374	TraesCS1B02G233200, TraesCS5B02G042800
GO:0070279	MF	e	vitamin B6 binding            	4/180	314/269428	6.51e-05	4	4	0.418	0.408	0.414	0.00551	TraesCS2D02G493600, TraesCS3A02G305400, TraesCS5A02G375000, TraesCS5B02G376900
GO:0030170	MF	e	pyridoxal phosphate binding   	4/180	314/269428	6.51e-05	5	4	0.418	0.408	0.414	0.00551	TraesCS2D02G493600, TraesCS3A02G305400, TraesCS5A02G375000, TraesCS5B02G376900
GO:0008483	MF	e	transaminase activity         	3/180	115/269428	6.85e-05	4	3	0.44	0.429	0.435	0.00557	TraesCS3A02G305400, TraesCS5A02G375000, TraesCS5B02G376900
GO:0016769	MF	e	transferase activity, transferring nitrogenous groups	3/180	115/269428	6.85e-05	3	3	0.44	0.429	0.435	0.00557	TraesCS3A02G305400, TraesCS5A02G375000, TraesCS5B02G376900
GO:0005509	MF	e	calcium ion binding           	6/180	1084/269428	0.0001	5	6	0.644	0.628	0.636	0.00751	TraesCS5B02G428400, TraesCS6A02G101800, TraesCS6B02G088900, TraesCS6B02G129800, TraesCS6D02G090200, TraesCSU02G118100
GO:0019842	MF	e	vitamin binding               	4/180	409/269428	0.000179	3	4	1	1	1	0.012	TraesCS2D02G493600, TraesCS3A02G305400, TraesCS5A02G375000, TraesCS5B02G376900
GO:0000287	MF	e	magnesium ion binding         	4/180	449/269428	0.000255	5	4	1	1	1	0.0158	TraesCS1B02G107600, TraesCS3D02G192800, TraesCS4A02G130300, TraesCS7A02G442500
GO:0043492	MF	e	ATPase activity, coupled to movement of substances	4/180	451/269428	0.00026	9	4	1	1	1	0.0159	TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0002161	MF	e	aminoacyl-tRNA editing activity	2/180	46/269428	0.000451	5	2	1	1	1	0.0261	TraesCS1B02G233200, TraesCS5B02G042800
GO:0016887	MF	e	ATPase activity               	5/180	939/269428	0.000458	7	5	1	1	1	0.0263	TraesCS3B02G306400, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0016773	MF	e	phosphotransferase activity, alcohol group as acceptor	12/180	5724/269428	0.000521	4	12	1	1	1	0.0291	TraesCS1A02G433500, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3D02G192800, TraesCS3D02G438600, TraesCS4A02G187300, TraesCS5B02G428400, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7B02G333700
GO:0004812	MF	e	aminoacyl-tRNA ligase activity	3/180	233/269428	0.000545	4	3	1	1	1	0.0297	TraesCS1B02G233200, TraesCS3D02G022200, TraesCS5B02G042800
GO:0016875	MF	e	ligase activity, forming carbon-oxygen bonds	3/180	233/269428	0.000545	3	3	1	1	1	0.0297	TraesCS1B02G233200, TraesCS3D02G022200, TraesCS5B02G042800
GO:0016301	MF	e	kinase activity               	12/180	5897/269428	0.000674	4	12	1	1	1	0.0347	TraesCS1A02G433500, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3D02G192800, TraesCS3D02G438600, TraesCS4A02G187300, TraesCS5B02G428400, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7B02G333700
GO:0016788	MF	e	hydrolase activity, acting on ester bonds	7/180	2200/269428	0.000761	3	7	1	1	1	0.0385	TraesCS1B02G107600, TraesCS1B02G233200, TraesCS3B02G039700, TraesCS3D02G312000, TraesCS5B02G042800, TraesCS7A02G040400, TraesCS7B02G013200
GO:0042623	MF	e	ATPase activity, coupled      	4/180	635/269428	0.000931	8	4	1	1	1	0.0464	TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0004672	MF	e	protein kinase activity       	11/180	5340/269428	0.00102	5	11	1	1	1	0.0493	TraesCS1A02G433500, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3D02G438600, TraesCS4A02G187300, TraesCS5B02G428400, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7B02G333700
GO:0140096	MF	e	catalytic activity, acting on a protein	15/180	9066/269428	0.00122	2	15	1	1	1	0.057	TraesCS1A02G433500, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G040800, TraesCS3A02G283600, TraesCS3D02G438600, TraesCS4A02G187300, TraesCS4B02G062500, TraesCS5B02G428400, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G347800, TraesCS7B02G333700
GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	12/180	6427/269428	0.0014	3	12	1	1	1	0.0638	TraesCS1A02G433500, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3D02G192800, TraesCS3D02G438600, TraesCS4A02G187300, TraesCS5B02G428400, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7B02G333700
GO:0005215	MF	e	transporter activity          	8/180	3275/269428	0.00175	1	8	1	1	1	0.0771	TraesCS3D02G356300, TraesCS4A02G130300, TraesCS4D02G026800, TraesCS5B02G197300, TraesCS6B02G128000, TraesCS7A02G118900, TraesCS7D02G114200, TraesCS7D02G449400
GO:0140101	MF	e	catalytic activity, acting on a tRNA	3/180	366/269428	0.00199	3	3	1	1	1	0.0809	TraesCS1B02G233200, TraesCS3D02G022200, TraesCS5B02G042800
GO:0032441	MF	e	pheophorbide a oxygenase activity	1/180	3/269428	0.002	4	1	1	1	1	0.0809	TraesCS4B02G311100
GO:0042626	MF	e	ATPase activity, coupled to transmembrane movement of substances	3/180	421/269428	0.00295	10	3	1	1	1	0.116	TraesCS3D02G356300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0004674	MF	e	protein serine/threonine kinase activity	5/180	1454/269428	0.00311	6	5	1	1	1	0.12	TraesCS2D02G571100, TraesCS4A02G187300, TraesCS6A02G058500, TraesCS6A02G385000, TraesCS6D02G375700
GO:0003993	MF	e	acid phosphatase activity     	2/180	125/269428	0.00326	6	2	1	1	1	0.123	TraesCS3D02G312000, TraesCS7A02G040400
GO:0043295	MF	e	glutathione binding           	1/180	5/269428	0.00334	5	1	1	1	1	0.123	TraesCS7A02G442500
GO:0004590	MF	e	orotidine-5'-phosphate decarboxylase activity	1/180	5/269428	0.00334	5	1	1	1	1	0.123	TraesCS3D02G493700
GO:0004588	MF	e	orotate phosphoribosyltransferase activity	1/180	5/269428	0.00334	5	1	1	1	1	0.123	TraesCS3D02G493700
GO:1900750	MF	e	oligopeptide binding          	1/180	5/269428	0.00334	4	1	1	1	1	0.123	TraesCS7A02G442500
GO:0008446	MF	e	GDP-mannose 4,6-dehydratase activity	1/180	5/269428	0.00334	5	1	1	1	1	0.123	TraesCS7D02G073400
GO:0015399	MF	e	primary active transmembrane transporter activity	3/180	459/269428	0.00376	4	3	1	1	1	0.133	TraesCS3D02G356300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0015405	MF	e	P-P-bond-hydrolysis-driven transmembrane transporter activity	3/180	459/269428	0.00376	5	3	1	1	1	0.133	TraesCS3D02G356300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0010181	MF	e	FMN binding                   	2/180	138/269428	0.00395	6	2	1	1	1	0.137	TraesCS2A02G026600, TraesCS6B02G353200
GO:0050307	MF	e	sucrose-phosphate phosphatase activity	1/180	6/269428	0.004	8	1	1	1	1	0.137	TraesCS1B02G107600
GO:0045551	MF	e	cinnamyl-alcohol dehydrogenase activity	1/180	6/269428	0.004	5	1	1	1	1	0.137	TraesCS6A02G173700
GO:0016757	MF	e	transferase activity, transferring glycosyl groups	6/180	2230/269428	0.0041	3	6	1	1	1	0.139	TraesCS3A02G124700, TraesCS3D02G493700, TraesCS5A02G065500, TraesCS6A02G018000, TraesCS6D02G310500, TraesCS7A02G427100
GO:0022857	MF	e	transmembrane transporter activity	7/180	3066/269428	0.00483	2	7	1	1	1	0.16	TraesCS3D02G356300, TraesCS4D02G026800, TraesCS5B02G197300, TraesCS6B02G128000, TraesCS7A02G118900, TraesCS7D02G114200, TraesCS7D02G449400
GO:0016758	MF	e	transferase activity, transferring hexosyl groups	5/180	1691/269428	0.00585	4	5	1	1	1	0.185	TraesCS3A02G124700, TraesCS5A02G065500, TraesCS6A02G018000, TraesCS6D02G310500, TraesCS7A02G427100
GO:0016879	MF	e	ligase activity, forming carbon-nitrogen bonds	2/180	172/269428	0.00606	3	2	1	1	1	0.189	TraesCS1D02G141800, TraesCS7A02G442500
GO:0016701	MF	e	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	2/180	177/269428	0.0064	3	2	1	1	1	0.198	TraesCS4B02G311100, TraesCS4D02G035200
GO:0017111	MF	e	nucleoside-triphosphatase activity	5/180	1735/269428	0.0065	6	5	1	1	1	0.2	TraesCS3B02G306400, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0050660	MF	e	flavin adenine dinucleotide binding	3/180	577/269428	0.00706	5	3	1	1	1	0.215	TraesCS4A02G357200, TraesCS7A02G536900, TraesCS7B02G044200
GO:0009001	MF	e	serine O-acetyltransferase activity	1/180	11/269428	0.00732	7	1	1	1	1	0.219	TraesCS4D02G263500
GO:0016412	MF	e	serine O-acyltransferase activity	1/180	11/269428	0.00732	6	1	1	1	1	0.219	TraesCS4D02G263500
GO:0004363	MF	e	glutathione synthase activity 	1/180	12/269428	0.00799	5	1	1	1	1	0.224	TraesCS7A02G442500
GO:0003997	MF	e	acyl-CoA oxidase activity     	1/180	12/269428	0.00799	5	1	1	1	1	0.224	TraesCS7B02G044200
GO:0004372	MF	e	glycine hydroxymethyltransferase activity	1/180	12/269428	0.00799	5	1	1	1	1	0.224	TraesCS2D02G493600
GO:0016462	MF	e	pyrophosphatase activity      	5/180	1830/269428	0.00807	5	5	1	1	1	0.224	TraesCS3B02G306400, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0016818	MF	e	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	5/180	1853/269428	0.00848	4	5	1	1	1	0.23	TraesCS3B02G306400, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0004197	MF	e	cysteine-type endopeptidase activity	1/180	13/269428	0.00865	6	1	1	1	1	0.23	TraesCS4B02G062500
GO:0016817	MF	e	hydrolase activity, acting on acid anhydrides	5/180	1869/269428	0.00878	3	5	1	1	1	0.232	TraesCS3B02G306400, TraesCS3D02G356300, TraesCS4A02G130300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0004096	MF	e	catalase activity             	1/180	14/269428	0.00931	5	1	1	1	1	0.244	TraesCS6D02G048300
GO:0016747	MF	e	transferase activity, transferring acyl groups other than amino-acyl groups	4/180	1224/269428	0.00955	4	4	1	1	1	0.249	TraesCS2D02G568200, TraesCS4D02G263500, TraesCS6B02G128200, TraesCS6B02G432600
GO:0016880	MF	e	acid-ammonia (or amide) ligase activity	1/180	15/269428	0.00997	4	1	1	1	1	0.252	TraesCS1D02G141800
GO:0004356	MF	e	glutamate-ammonia ligase activity	1/180	15/269428	0.00997	6	1	1	1	1	0.252	TraesCS1D02G141800
GO:0016211	MF	e	ammonia ligase activity       	1/180	15/269428	0.00997	5	1	1	1	1	0.252	TraesCS1D02G141800
GO:0016791	MF	e	phosphatase activity          	3/180	682/269428	0.0111	5	3	1	1	1	0.275	TraesCS1B02G107600, TraesCS3D02G312000, TraesCS7A02G040400
GO:0016730	MF	e	oxidoreductase activity, acting on iron-sulfur proteins as donors	1/180	17/269428	0.0113	3	1	1	1	1	0.276	TraesCS4B02G311100
GO:0016413	MF	e	O-acetyltransferase activity  	1/180	17/269428	0.0113	6	1	1	1	1	0.276	TraesCS4D02G263500
